8301032259;2020;OH;"RKAP 2020, Overhoul 012K101A";4RO;127104 ;0 ;66102 ;61002 
8301069233;2020;OH;"RKAP 2020, Overhaul 011P113C";4RO;60175 ;0 ;0 ;60175 
8301075835;2020;OH;Overhaul Boiler 52B2;4MO;58849 ;733 ;0 ;58116 
8301076590;2020;OH;"NRKAP 2020, Minor Overhaul 56K2";4RO;57292 ;0 ;0 ;57292 
8201030546;2020;RT;Tagihan TSA O2 Analyzer Term. 14-15;4IR;55556 ;0 ;0 ;55556 
8201026688;2020;RT;Pengadaan Hot Spare Module CCC di MAB;4IR;53150 ;0 ;0 ;53150 
8201024358;2020;RT;Perbaikan/pengadaan tube di 021E122ABC;4MR;110434 ;543 ;59448 ;50443 
8301044105;2020;OH;RKA_2020 OVERHAUL TANKI 42T-8;4MO;50174 ;0 ;0 ;50174 
8201029882;2020;RT;Perbaikan Pompa 101P-523A;4RR;50174 ;0 ;0 ;50174 
8201030503;2020;RT;RKAP_PENGADAAN LAMELA CLARIFIER A&D;4MR;50174 ;0 ;0 ;50174 
8301039170;2020;OH;"NRKAP 2020, Overhaul 156K501A-T";4RO;50006 ;617 ;0 ;49390 
8201025923;2020;RT;Modifikasi 85E211 & 88S201/202;4MR;48979 ;0 ;0 ;48979 
8301049796;2020;OH;"RKAP 2020, Overhaul 018K101B";4RO;48460 ;0 ;0 ;48460 
8201028148;2020;RT;PENGADAAN MATERIAL LINE DESALT WATER UTL;4MR;53739 ;5318 ;0 ;48421 
8301041212;2020;OH;RKA 2020 PENGADAAN ROOF SEAL OH 71T-3;4MO;47682 ;0 ;0 ;47682 
8301080203;2020;OH;RKA_2020 PENGAMBILAN ROOF SEAL 71T18;4MO;96351 ;0 ;49517 ;46833 
8301069856;2020;OH;"NRKAP 2020, Overhaul 84K202B";4RO;41667 ;0 ;-2683 ;44349 
8201030406;2020;RT;Tagihan Part Management DCS RFCC Term. 4;4IR;43666 ;0 ;0 ;43666 
8201026913;2020;RT;NRKAP_PENGGANTIAN LINE FG BOILER UTL 50;4MR;41667 ;0 ;-1764 ;43431 
8201030498;2020;RT;[CR] Perbaikan compressor 56K1;4RR;43243 ;0 ;0 ;43243 
8301070765;2020;OH;RKA_2020 PENGADAAN PLATE OH 31T101;4MO;45109 ;3622 ;0 ;41487 
8301070145;2020;OH;"RKAP 2020, Overhaul 87P201B";4RO;41216 ;0 ;0 ;41216 
8301049580;2020;OH;Perbaikan Kompresor 56K102;4RR;40366 ;0 ;0 ;40366 
8201028074;2020;RT;[CR] Perbaikan Piston Rod 2nd 84K202A;4RR;39977 ;86 ;0 ;39891 
8201023863;2020;RT;Pengecatan & perbaikan isolasi di MA-1;4MR;38472 ;0 ;0 ;38472 
8201025348;2020;RT;Cleaning Internal Inspection 041T-310;4MR;38266 ;1 ;0 ;38265 
8301048670;2020;OH;Penggantian Control Valve Unit 54WS1 di;4IR;38201 ;0 ;0 ;38201 
8201029075;2020;RT;[PV] Pengadaan Round Bar WS Bubut;4RR;36823 ;0 ;0 ;36823 
8301049676;2020;OH;"RKAP 2020, Overhaul Pompa 260P104B";4RO;36484 ;0 ;0 ;36484 
8201024610;2020;RT;Penggantian pompa 08P101;4MR;35841 ;0 ;0 ;35841 
8201027129;2020;RT;RKA20_Cleaning 39T207 & 209;4MR;35807 ;0 ;0 ;35807 
8201026991;2020;RT;Perbaikan Control Valve 52FV211;4IR;35681 ;0 ;0 ;35681 
8201023830;2020;RT;Pengecatan & Perbaikan Isolasi Area MA-7;4MR;34975 ;0 ;0 ;34975 
8201028803;2020;RT;Pengadaan gasket micro filter 011MF101;4MR;34975 ;0 ;0 ;34975 
8201030199;2020;RT;Ganti naphta filter 011MF-101B;4MR;34975 ;0 ;0 ;34975 
8201030202;2020;RT;Penggantian Catridge Filter 011MF-101 A;4MR;34975 ;0 ;0 ;34975 
8201029110;2020;RT;[CR] Perbaikan 053P102C;4RR;34722 ;0 ;0 ;34722 
8201027968;2020;RT;[CR] Perbaikan Kompresor 260K101B;4RR;34359 ;0 ;0 ;34359 
8201030812;2020;RT;Penagihan Kontrak TSA Mechanical Eagle A;4RR;34342 ;0 ;0 ;34342 
8201028579;2020;RT;[CR] Penggantian Mech Seal 053P102D;4RR;92169 ;5599 ;52350 ;34219 
8301079538;2020;TA;STOP 2020_LOC-I MATERIAL INSTRUMENT;4IT;34027 ;0 ;0 ;34027 
8201028340;2020;RT;011F101AB Pengadaan Gas Tip burner 48 pc;4MR;33820 ;0 ;0 ;33820 
8201025349;2020;RT;Cleaning Internal Inspection 041T-314;4MR;32300 ;0 ;0 ;32300 
8301048125;2020;OH;"RKAP 2020, Overhaul Turbin 054P101BT";4RO;32037 ;0 ;0 ;32037 
8201026999;2020;RT;Penambahan Power di Gedung Baru MA 6/7;4ER;31635 ;0 ;0 ;31635 
8301043723;2020;OH;Perbaikan Kompressor 22K-1;4RR;31004 ;0 ;0 ;31004 
8201028152;2020;RT;NRKA20_Pengg line Disch 80P301 ke HB 39;4MR;30780 ;0 ;0 ;30780 
8201022134;2020;RT;Pengadaan Oil Tip dan Gas Tip 21F1;4MR;30729 ;0 ;0 ;30729 
8301073851;2020;OH;RKA_2020 PENGADAAN PLATE OH 057T-101;4MO;30609 ;0 ;0 ;30609 
8201025678;2020;RT;88P204B;4RR;29209 ;0 ;0 ;29209 
8201025112;2020;NR;Perbaikan 87P202A - mech seal bocor;4RR;45139 ;15960 ;0 ;29179 
8201024940;2020;NR;pengadaan special tools 14K1;4RR;138194 ;0 ;109330 ;28865 
8201029641;2020;RT;Perbaikan Pompa 101P-523B;4RR;28469 ;632 ;0 ;27837 
8201028741;2020;RT;Penggantian Pyrometer 93TI090 & 93TI091;4IR;27778 ;0 ;0 ;27778 
8201029289;2020;RT;Perbaikan Turbin 51P2A-T;4RR;27624 ;0 ;0 ;27624 
8201027677;2020;RT;[CR] Perbaikan Pompa 57P1;4RR;27624 ;0 ;0 ;27624 
8201024809;2020;RT;Pengadaan filter 106S501&503;4MR;277778 ;0 ;250980 ;26798 
8201029420;2020;RT;[CR] Mechseal bocor 260P102A;4RR;26787 ;0 ;0 ;26787 
8201028769;2020;RT;Pengadaan Catridge Filter 105A501A&B;4MR;22222 ;21937 ;-26379 ;26664 
8201029195;2020;RT;[CR] Perbaikan Kompressor 56K3;4RR;26319 ;-27106 ;26879 ;26546 
8201021981;2020;RT;Modif. Line Tail Gas dan Outlet PSV PSA;4MR;26491 ;0 ;0 ;26491 
8201026255;2020;RT;Pengadaan spare 014BV75;4IR;26491 ;0 ;0 ;26491 
8201026263;2020;RT;Pengadaan spare 014BV2;4IR;26044 ;0 ;0 ;26044 
8201026885;2020;RT;Pengadaan spare 014BV 13;4IR;28220 ;2392 ;0 ;25828 
8201026886;2020;RT;Pengadaan spare 014BV 42;4IR;25793 ;0 ;0 ;25793 
8201029675;2020;RT;[CR] Penggantian Lubricator 240S101B;4RR;25764 ;0 ;0 ;25764 
8201030061;2020;RT;[CR] Perbaikan Turbine 53P1A-T;4RR;26366 ;861 ;0 ;25505 
8201018561;2020;RT;Pengadaan valve fire water;4MR;24575 ;0 ;0 ;24575 
8201022372;2020;RT;Perbaikan Isolasi dan Pengecatan RFCC;4MR;160778 ;3183 ;133062 ;24533 
8201029111;2020;RT;[CR] Perbaikan Turbine 153P501A-T;4RR;24400 ;5 ;0 ;24395 
8201026863;2020;RT;[CR] Perbaikan Mech Seal 101-P-501;4MR;24347 ;0 ;0 ;24347 
8201025741;2020;RT;Perbaikan valve compressor;4RR;24702 ;776 ;0 ;23926 
8201029301;2020;RT;[PV] Perbaikan Pompa 041P103A;4RR;23611 ;0 ;0 ;23611 
8201027460;2020;RT;[PV] Perbaikan Soot Blower Boiler C;4RR;23340 ;0 ;0 ;23340 
8301067944;2020;OH;RKA_2020 Overhaul Tanki 31T101;4MO;22778 ;0 ;0 ;22778 
8201027128;2020;RT;[CR] Penggantian Mech Seal 101P501A IB;4RR;22743 ;0 ;0 ;22743 
8301032814;2020;OH;011P107A/B/C Up Grade Material Pompa;4RO;22730 ;0 ;0 ;22730 
8201030459;2020;RT;Perbaikan filter 56D101S1 & 56D101S2;4MR;22730 ;0 ;0 ;22730 
8201027349;2020;RT;[PV] Pengadaan Purifier 14K1-OP1;4RR;22730 ;0 ;0 ;22730 
8201030559;2020;RT;Perbaikan 101LG-T700 dan 101LG-T7001;4MR;22730 ;0 ;0 ;22730 
8301049645;2020;OH;"RKAP 2020, Overhaul 39P202B";4RO;22730 ;0 ;0 ;22730 
8301070942;2020;OH;"RKAP 2020, Overhaul 052P102B";4RO;22730 ;0 ;0 ;22730 
8201026243;2020;RT;[PV] Antisipasi Consumable Part 013K101A;4RR;22730 ;0 ;0 ;22730 
8301066292;2020;OH;Cek ESD Eq Critical FOC I - PitStop 2020;4IR;22730 ;0 ;0 ;22730 
8301064149;2020;OH;"RKAP 2020, Perbaikan Kompresor 105K501";4RO;22730 ;0 ;0 ;22730 
8201026501;2020;RT;Perbaikan Overhead Crane Area 63;4ER;22730 ;0 ;0 ;22730 
8301074439;2020;OH;RKA 2020 PENYELESAIAN OH 71T18;4MO;22730 ;0 ;0 ;22730 
8301074458;2020;OH;RKA_2020 PENGADAAN MATERIAL OH 71T18;4MO;22730 ;0 ;0 ;22730 
8201030320;2020;RT;MATERIAL UNIT PRICE PIPING MA 5;4MR;135417 ;0 ;113733 ;21684 
8301081302;2020;OH;"NRKA20_Cleaning Burner,Tandem Seal,LG";4MR;32263 ;10605 ;0 ;21658 
8201026261;2020;RT;Pengadaan spare 014BV49;4IR;111111 ;0 ;89524 ;21587 
8201026887;2020;RT;Pengadaan spare 014BV 49A;4IR;96195 ;0 ;74612 ;21583 
8301074808;2020;OH;Penggantian kabel power 260K101AM;4ER;21417 ;0 ;0 ;21417 
8201029762;2020;RT;[CR] Perbaikan Mechseal 102P503A;4RR;21389 ;0 ;0 ;21389 
8201026177;2020;RT;NRKA 2020_Perbaikan Pagar HB 66 KPC;4MR;20953 ;0 ;0 ;20953 
8201022693;2020;RT;Perbaikan pompa 25P-1B;4RR;20833 ;0 ;0 ;20833 
8201028475;2020;RT;[RKAP 2020] Pengadaan BV 84BV76;4IR;20814 ;0 ;0 ;20814 
8201028473;2020;RT;[RKAP 2020] Pengadaan BV 84BV75;4IR;20814 ;183 ;0 ;20631 
8301068875;2020;OH;RKA_2020 PENGADAAN MAT'L INSULTN 42T-6;4MO;20446 ;0 ;0 ;20446 
8201030499;2020;RT;[CR]Perbaikan kompresor 56K102;4RR;20139 ;0 ;0 ;20139 
8201028801;2020;RT;[CR] Perbaikan Pompa 54P203B;4RR;17952 ;17150 ;-18927 ;19729 
8201026811;2020;RT;Penggantian Spray Nozzle 240S-101 ABC;4RR;20747 ;1301 ;0 ;19446 
8201018636;2020;RT;Pengadaan Hygrometer Sensor MISP-2;4IR;19364 ;0 ;0 ;19364 
8201028782;2020;RT;[CR] Ganti Mech Seal IB Pompa 63P502C;4RR;18713 ;0 ;0 ;18713 
8201025329;2020;RT;Penggantian V-Ring 260P104A;4RR;18556 ;0 ;0 ;18556 
8201027269;2020;RT;Unit Price Pipa dan Acc MA-IV;4MR;18514 ;0 ;0 ;18514 
8301050418;2020;OH;Perbaiki Turbine Dan FD Fan 520B301K1;4RR;18060 ;0 ;0 ;18060 
8201026794;2020;RT;[CR] Perbaikan IGG Comp 240S120K1;4RR;135764 ;117714 ;0 ;18050 
8201028110;2020;RT;[CR] Perbaikan Turbin 51P2A-T;4RR;17986 ;0 ;0 ;17986 
8301080709;2020;OH;NRKAP_2020_PM CUI Pipa MA 3;4MR;121528 ;0 ;103863 ;17665 
8201025434;2020;RT;Penggantian 024KV-176C;4IR;17499 ;0 ;0 ;17499 
8201028339;2020;RT;011F101AB Pengadaan oil tip dan locknut;4MR;17388 ;0 ;0 ;17388 
8201028472;2020;RT;[RKAP 2020] Pengadaan BV 84BV53;4IR;17145 ;0 ;0 ;17145 
8201026258;2020;RT;Pengadaan spare 014BV71;4IR;17010 ;0 ;0 ;17010 
8201026259;2020;RT;Pengadaan spare 014BV44;4IR;17000 ;0 ;0 ;17000 
8201026266;2020;RT;Pengadaan spare 014BV46;4IR;16615 ;0 ;0 ;16615 
8201026267;2020;RT;Pengadaan spare 014BV11;4IR;16615 ;0 ;0 ;16615 
8201026269;2020;RT;Pengadaan spare 014BV4;4IR;16205 ;0 ;0 ;16205 
8201026271;2020;RT;Pengadaan spare 014BV10;4IR;16104 ;0 ;0 ;16104 
8201026274;2020;RT;Pengadaan spare 014BV12;4IR;393754 ;0 ;377777 ;15977 
8201026876;2020;RT;Pengadaan spare 014BV 50;4IR;15908 ;0 ;0 ;15908 
8201026877;2020;RT;Pengadaan spare 014BV 52;4IR;94652 ;0 ;78958 ;15694 
8201026878;2020;RT;Pengadaan spare 014BV 15;4IR;15625 ;0 ;0 ;15625 
8201026879;2020;RT;Pengadaan spare 014BV 51;4IR;457639 ;442074 ;0 ;15565 
8201026880;2020;RT;Pengadaan spare 014BV 48;4IR;15160 ;0 ;0 ;15160 
8301035818;2020;OH;"RKAP 2020, Overhaul 82K201A";4RO;62500 ;0 ;47349 ;15151 
8301078257;2020;TA;STOP 2020_MATERIAL TUBE 021E-122ABC;4MT;15000 ;0 ;0 ;15000 
8201024705;2020;RT;Unit Price Bocoran Piping di Area FOC2;4MR;15000 ;0 ;0 ;15000 
8201028228;2020;RT;NRKAP2020_Pengadaan Mat' Line LCO Export;4MR;17280 ;2386 ;0 ;14894 
8301067867;2020;OH;RKU Overhaul Engine 63P2C-D;4RR;122222 ;0 ;107533 ;14689 
8201020057;2020;NR;Pengadaan Demister SWD 54WS1/2/3;4MR;14394 ;0 ;0 ;14394 
8201030809;2020;RT;Kontrak PSA Mechanical Seal Eagle Burgma;4RR;14373 ;0 ;0 ;14373 
8201026365;2020;RT;Perbaikan Positioner 101-XV-007A;4IR;14192 ;0 ;0 ;14192 
8301064363;2020;OH;"RKAP 2020, Jasa Perbaikan Comp 105K501";4RO;0 ;0 ;-13756 ;13756 
8301078695;2020;TA;STOP 2020_MAT GENERAL STOP UNIT LOC 1;4MT;13750 ;0 ;0 ;13750 
8201025032;2020;RT;Penggantian Welding Receptacle UTL05/063;4ER;13268 ;0 ;0 ;13268 
8201029585;2020;RT;Penggantian Shaft motor 36P103BM;4ER;13245 ;0 ;0 ;13245 
8301052025;2020;OH;Penggantian Governor 057P101A-T;4RR;13195 ;0 ;0 ;13195 
8301052080;2020;OH;Penggantian Governor 057P101B-T;4RR;13195 ;0 ;0 ;13195 
8201030373;2020;RT;[CR] Perbaikan pompa 54P203A;4RR;13143 ;0 ;0 ;13143 
8201025198;2020;RT;Open Brand Mechanical Seal 260P102AB;4RR;13141 ;0 ;0 ;13141 
8201025969;2020;RT;Pemeliharaan pompa 70P3;4RR;13056 ;0 ;0 ;13056 
8201025279;2020;NR;Tambahan Material Pompa 87P202A;4RR;13080 ;257 ;0 ;12823 
8201022490;2020;RT;Penggantian Cartridge 260S101 A/B;4MR;7767 ;0 ;-4782 ;12549 
8201029124;2020;RT;[CR] Perbaikan Pompa RWI 63P101C;4RR;104167 ;0 ;91648 ;12519 
8301077824;2020;TA;STOP 2020_MATERIAL TAMBAHAN UNIT 021;4MT;12388 ;90 ;0 ;12298 
8201028990;2020;RT;Pengadaan Spare Tip Gas 013F-102;4MR;12275 ;0 ;0 ;12275 
8201030102;2020;RT;[CR] Perbaikan/Penggantian Shaft 46P101B;4RR;12250 ;0 ;0 ;12250 
8201029121;2020;RT;[PV] Perbaikan Pompa 63P101A;4RR;97222 ;0 ;85065 ;12157 
8201020903;2020;RT;Fasilitas Letdown MOC 074 UTL RFCC;4IR;97222 ;0 ;85065 ;12157 
8301074073;2020;OH;RKAP 2020-pengadaan pompa baru 54WS201P1;4RR;31863 ;0 ;19773 ;12090 
8201024882;2020;RT;perbaikan push button 38M104;4ER;12038 ;0 ;0 ;12038 
8301065535;2020;OH;2020_OVERHAUL TANGKI 71T9 (CARRY OVER);4MO;12000 ;0 ;0 ;12000 
8201025322;2020;RT;Penggantian Seal 12" style 50;4MR;11906 ;0 ;0 ;11906 
8301065534;2020;OH;2020_OVERHAUL TANGKI 71T8 (CARRY OVER);4MO;136111 ;124337 ;0 ;11774 
8201024733;2020;RT;MLOP 13K1 B rusak;4RR;48611 ;36837 ;0 ;11774 
8201029737;2020;RT;[CR] Perbaikan Pompa 51P2A;4RR;11476 ;18 ;0 ;11458 
8201024924;2020;RT;"Inlet valve complete, 13K1A";4RR;11285 ;0 ;0 ;11285 
8201027729;2020;RT;Tambahan Material Kompresor 240S120K1 se;4RR;11220 ;0 ;0 ;11220 
8301079107;2020;TA;STOP 2020_GENERAL MATERIAL UNIT 024;4MT;11206 ;0 ;0 ;11206 
8201026111;2020;RT;Penggantian 014BV9;4IR;11184 ;0 ;0 ;11184 
8201026112;2020;RT;Penggantian 014BV9A;4IR;11103 ;2 ;0 ;11102 
8201030016;2020;RT;[CR] Perbaikan Pompa 51P2B;4RR;10938 ;0 ;0 ;10938 
8201027465;2020;RT;[CR] Perbaikan Pompa 53P201 High Vib;4RR;10938 ;0 ;0 ;10938 
8301072073;2020;OH;RKA_2020 PENGGANTIAN TANGKI 36T102 (CO);4MO;10840 ;0 ;0 ;10840 
8301074906;2020;OH;NRKA_Penggantian LA 73X105 Jetty 3 A70;4MR;10828 ;0 ;0 ;10828 
8301069295;2020;OH;"RKAP 2020, Overhaul 11P22A";4RO;10814 ;0 ;0 ;10814 
8201030158;2020;RT;[PV] perbaikan noise cyli 1st stage 84K2;4RR;10771 ;0 ;0 ;10771 
8201022594;2020;RT;Pengecatan & Perbaikan Isolasi OM 70;4MR;10643 ;0 ;0 ;10643 
8201026989;2020;RT;Perbaikan Spring Actuator FDF Boiler B;4IR;10588 ;0 ;0 ;10588 
8301037721;2020;OH;Penggantian LA 73X105 Dermaga 3Area 70;4MR;10579 ;0 ;0 ;10579 
8301049638;2020;OH;"RKA 2019, Overhaul 024E-102B";4RO;10579 ;0 ;0 ;10579 
8201029734;2020;RT;[CR] Perbaikan 052P102A-T;4RR;10521 ;0 ;0 ;10521 
8301058314;2020;OH;Instalasi UPS Laboratotium 30BD12;4ER;10492 ;0 ;0 ;10492 
8201028363;2020;RT;[RKAP 2020] Pengadaan BV 84BV44;4IR;10486 ;0 ;0 ;10486 
8201028364;2020;RT;[RKAP 2020] Pengadaan BV 84BV15;4IR;10486 ;0 ;0 ;10486 
8201026977;2020;RT;[CR] High Vibrasi Turbin 52B3K-T;4RR;10486 ;0 ;0 ;10486 
8301069492;2020;OH;"RKU 2020, Overhaul 24S1B";4RO;10486 ;0 ;0 ;10486 
8201027617;2020;RT;NRKA20_Perb 85C201 dgn Wrapping;4MR;11492 ;1006 ;0 ;10486 
8201028882;2020;RT;[PV] Pengadaan Thrust Bearing 24K2T;4RR;10396 ;0 ;0 ;10396 
8301049043;2020;OH;Perbaikan AirLock Valve 052B104;4IR;19271 ;8915 ;0 ;10356 
8201028753;2020;RT;[CR] Penggantian PackingRod 260K101/102B;4RR;10313 ;0 ;0 ;10313 
8301069772;2020;TA;Kegiatan Penunjang TA 2021;4MT;10250 ;0 ;0 ;10250 
8201025610;2020;RT;Perbaikan Air Compresor 30BD12 K1;4RR;10174 ;0 ;0 ;10174 
8201030489;2020;RT;Penggantian mechseal 91K-401 A;4RR;10174 ;0 ;0 ;10174 
8201030162;2020;RT;[CR] Perbaikan Pompa 054WS102P3;4RR;10174 ;0 ;0 ;10174 
8201025583;2020;RT;Perbaikan lubrikator 011K101C;4RR;10174 ;0 ;0 ;10174 
8201023822;2020;RT;Penggantian 22P5;4RR;10078 ;0 ;0 ;10078 
8201024543;2020;RT;Tambahan Pompa 22P5B;4RR;10054 ;0 ;0 ;10054 
8201030218;2020;RT;27.07.2020 17:33:57 Theduard Febrawi (T;4RR;10034 ;0 ;0 ;10034 
8201026733;2020;RT;[CR] Perbaikan ALOP & MLOP 220K101;4RR;9996 ;0 ;0 ;9996 
8201028469;2020;RT;[RKAP 2020] Pengadaan BV 84BV61;4IR;9965 ;0 ;0 ;9965 
8201028733;2020;RT;[CR] Mechseal Bocor 240P117A;4RR;9965 ;0 ;0 ;9965 
8301049637;2020;OH;"RKA 2019, Overhaul 024E-102A";4RO;62500 ;0 ;52537 ;9963 
8301065533;2020;OH;2020_OVERHAUL TANGKI 71T7 (CARRY OVER);4MO;9910 ;0 ;0 ;9910 
8201027529;2020;RT;Cleaning Sewer RFCC;4MR;9883 ;0 ;0 ;9883 
8201027618;2020;RT;NRKA20_Perb Counter Weight Tanki di A70;4MR;9879 ;0 ;0 ;9879 
8201027642;2020;RT;Perbaikan Chiller 240E-101A;4RR;18949 ;9127 ;0 ;9822 
8201028355;2020;RT;[RKAP 2020] Pengadaan BV 84BV73;4IR;9722 ;0 ;0 ;9722 
8201021300;2020;RT;Limit swicth SootBlower COB rusak;4ER;9655 ;0 ;0 ;9655 
8301079541;2020;TA;STOP 2020_LOC-II MATERIAL INSTRUMENT;4IT;123750 ;93048 ;21057 ;9645 
8301066388;2020;OH;Penggantian engine 63P102BD RKU 2020;4RR;9620 ;0 ;0 ;9620 
8301066390;2020;OH;Perbaikan Engine 63P2BD RKU 2020;4RR;9566 ;0 ;0 ;9566 
8301027017;2020;OH;Penggantian TSO valve 94F401;4IR;9528 ;0 ;0 ;9528 
8201025615;2020;RT;Perbaikan pompa 041P-103A;4RR;9528 ;0 ;0 ;9528 
8201026859;2020;RT;Perbaikan Level Glass Boiler 50 & 500;4MR;10155 ;762 ;0 ;9393 
8201030481;2020;RT;Perbaikan Timer Boiler di Utilities-II;4IR;9571 ;201 ;0 ;9370 
8301061283;2020;OH;Persiapan Start Up FOC 2 dan LOC 2;4MR;9332 ;0 ;0 ;9332 
8201025946;2020;RT;Perbaikan motor 37P101B;4ER;9283 ;0 ;0 ;9283 
8201029848;2020;RT;[COR] Mech Seal Pompa 16P3 Bocor;4RR;9267 ;0 ;0 ;9267 
8201028207;2020;RT;[CR] Perbaikan Scraper 63A501C-S1;4RR;9267 ;0 ;0 ;9267 
8201027774;2020;RT;[CR] penggantian mechseal 022P103A;4RR;9242 ;0 ;0 ;9242 
8201030495;2020;RT;Penggantian Burner 52B2/3;4MR;111111 ;0 ;102063 ;9048 
8201027473;2020;RT;Perbaikan Modul TDI Bently Nevada;4IR;8900 ;0 ;0 ;8900 
8201029849;2020;RT;[CR] 011P102A PELUMAS OUTBOARD KERUH;4RR;8858 ;0 ;0 ;8858 
8201026113;2020;RT;pengadaan 014BV-54;4IR;8854 ;0 ;0 ;8854 
8201026286;2020;RT;pengadaan 014BV-5;4IR;8854 ;0 ;0 ;8854 
8201028182;2020;RT;PM Motor 240P111AM;4ER;8854 ;0 ;0 ;8854 
8201029885;2020;RT;Perbaikan Mechseal Gearbox 104504A;4RR;8854 ;0 ;0 ;8854 
8201028060;2020;RT;Perbaikan Total Cond Produk SWD UTL 05;4IR;8854 ;0 ;0 ;8854 
8201028109;2020;RT;[PV] High Vibrasi Turbin 154P507BT;4RR;8854 ;0 ;0 ;8854 
